cycle,layer_name,layer_type,layer_power_including_idle_power_micro_watt,layer_power_excluding_idle_power_micro_watt,layer_run_time
15968,_classifer_fc3,Linear,,,0.01651199907064438
15969,_feat_conv1,Conv2d,,,0.06761600077152252
15969,_feat_conv2,Conv2d,,,0.0697920024394989
15969,_classifer_fc1,Linear,,,0.02409599907696247
15969,_classifer_fc2,Linear,,,0.016383999958634377
15969,_classifer_fc3,Linear,,,0.012671999633312225
15970,_feat_conv1,Conv2d,,,0.07039999961853027
15970,_feat_conv2,Conv2d,,,0.07132799923419952
15970,_classifer_fc1,Linear,,,0.024224000051617622
15970,_classifer_fc2,Linear,,,0.0161920003592968
15970,_classifer_fc3,Linear,,,0.016543999314308167
15971,_feat_conv1,Conv2d,,,0.0689919963479042
15971,_feat_conv2,Conv2d,,,0.06864000111818314
15971,_classifer_fc1,Linear,,,0.024159999564290047
15971,_classifer_fc2,Linear,,,0.0161920003592968
15971,_classifer_fc3,Linear,,,0.012608000077307224
15972,_feat_conv1,Conv2d,,,0.06960000097751617
15972,_feat_conv2,Conv2d,,,0.07798399776220322
15972,_classifer_fc1,Linear,,,0.02425600029528141
15972,_classifer_fc2,Linear,,,0.016416000202298164
15972,_classifer_fc3,Linear,,,0.016416000202298164
15973,_feat_conv1,Conv2d,,,0.06870400160551071
15973,_feat_conv2,Conv2d,,,0.07020799815654755
15973,_classifer_fc1,Linear,,,0.02393599972128868
15973,_classifer_fc2,Linear,,,0.016256000846624374
15973,_classifer_fc3,Linear,,,0.0161920003592968
15974,_feat_conv1,Conv2d,,,0.06880000233650208
15974,_feat_conv2,Conv2d,,,0.07017599791288376
15974,_classifer_fc1,Linear,,,0.024447999894618988
15974,_classifer_fc2,Linear,,,0.016224000602960587
15974,_classifer_fc3,Linear,,,0.0161920003592968
15975,_feat_conv1,Conv2d,,,0.06950400024652481
15975,_feat_conv2,Conv2d,,,0.07135999947786331
15975,_classifer_fc1,Linear,,,0.023871999233961105
15975,_classifer_fc2,Linear,,,0.016127999871969223
15975,_classifer_fc3,Linear,,,0.012736000120639801
15976,_feat_conv1,Conv2d,,,0.06777600198984146
15976,_feat_conv2,Conv2d,,,0.07353600114583969
15976,_classifer_fc1,Linear,,,0.02412799932062626
15976,_classifer_fc2,Linear,,,0.016287999227643013
15976,_classifer_fc3,Linear,,,0.0161920003592968
15977,_feat_conv1,Conv2d,,,0.0684799998998642
15977,_feat_conv2,Conv2d,,,0.078015998005867
15977,_classifer_fc1,Linear,,,0.024480000138282776
15977,_classifer_fc2,Linear,,,0.0163199994713068
15977,_classifer_fc3,Linear,,,0.016736000776290894
15978,_feat_conv1,Conv2d,,,0.06960000097751617
15978,_feat_conv2,Conv2d,,,0.07519999891519547
15978,_classifer_fc1,Linear,,,0.024607999250292778
15978,_classifer_fc2,Linear,,,0.016224000602960587
15978,_classifer_fc3,Linear,,,0.01648000068962574
15979,_feat_conv1,Conv2d,,,0.0666240006685257
15979,_feat_conv2,Conv2d,,,0.07440000027418137
15979,_classifer_fc1,Linear,,,0.024512000381946564
15979,_classifer_fc2,Linear,,,0.016224000602960587
15979,_classifer_fc3,Linear,,,0.016448000445961952
15980,_feat_conv1,Conv2d,,,0.06835199892520905
15980,_feat_conv2,Conv2d,,,0.07772800326347351
15980,_classifer_fc1,Linear,,,0.024480000138282776
15980,_classifer_fc2,Linear,,,0.01616000011563301
15980,_classifer_fc3,Linear,,,0.01651199907064438
15981,_feat_conv1,Conv2d,,,0.584447979927063
15981,_feat_conv2,Conv2d,,,0.0713919997215271
15981,_classifer_fc1,Linear,,,0.02409599907696247
15981,_classifer_fc2,Linear,,,0.01616000011563301
15981,_classifer_fc3,Linear,,,0.01651199907064438
15982,_feat_conv1,Conv2d,,,0.06815999746322632
15982,_feat_conv2,Conv2d,,,0.06566400080919266
15982,_classifer_fc1,Linear,,,0.024447999894618988
15982,_classifer_fc2,Linear,,,0.016224000602960587
15982,_classifer_fc3,Linear,,,0.012543999589979649
15983,_feat_conv1,Conv2d,,,0.06924799829721451
15983,_feat_conv2,Conv2d,,,0.07440000027418137
15983,_classifer_fc1,Linear,,,0.024224000051617622
15983,_classifer_fc2,Linear,,,0.016256000846624374
15983,_classifer_fc3,Linear,,,0.016543999314308167
15984,_feat_conv1,Conv2d,,,0.06880000233650208
15984,_feat_conv2,Conv2d,,,0.07020799815654755
15984,_classifer_fc1,Linear,,,0.0244159996509552
15984,_classifer_fc2,Linear,,,0.016287999227643013
15984,_classifer_fc3,Linear,,,0.012608000077307224
15985,_feat_conv1,Conv2d,,,0.06934399902820587
15985,_feat_conv2,Conv2d,,,0.07798399776220322
15985,_classifer_fc1,Linear,,,0.0244159996509552
15985,_classifer_fc2,Linear,,,0.016287999227643013
15985,_classifer_fc3,Linear,,,0.01651199907064438
15986,_feat_conv1,Conv2d,,,0.06911999732255936
15986,_feat_conv2,Conv2d,,,0.070592001080513
15986,_classifer_fc1,Linear,,,0.02393599972128868
15986,_classifer_fc2,Linear,,,0.016287999227643013
15986,_classifer_fc3,Linear,,,0.012575999833643436
15987,_feat_conv1,Conv2d,,,0.0687360018491745
15987,_feat_conv2,Conv2d,,,0.07552000135183334
15987,_classifer_fc1,Linear,,,0.024064000695943832
15987,_classifer_fc2,Linear,,,0.016287999227643013
15987,_classifer_fc3,Linear,,,0.016256000846624374
15988,_feat_conv1,Conv2d,,,0.06806399673223495
15988,_feat_conv2,Conv2d,7102656.0,2920332.201034292,0.06844799965620041
15988,_classifer_fc1,Linear,,,0.023903999477624893
15988,_classifer_fc2,Linear,,,0.0161920003592968
15988,_classifer_fc3,Linear,,,0.016127999871969223
15989,_feat_conv1,Conv2d,,,0.06943999975919724
15989,_feat_conv2,Conv2d,,,0.07014399766921997
15989,_classifer_fc1,Linear,,,0.023871999233961105
15989,_classifer_fc2,Linear,,,0.0161920003592968
15989,_classifer_fc3,Linear,,,0.016607999801635742
15990,_feat_conv1,Conv2d,,,0.0692799985408783
15990,_feat_conv2,Conv2d,,,0.07091200351715088
15990,_classifer_fc1,Linear,,,0.024224000051617622
15990,_classifer_fc2,Linear,,,0.016224000602960587
15990,_classifer_fc3,Linear,,,0.01616000011563301
15991,_feat_conv1,Conv2d,,,0.06787200272083282
15991,_feat_conv2,Conv2d,,,0.08019199967384338
15991,_classifer_fc1,Linear,,,0.02393599972128868
15991,_classifer_fc2,Linear,,,0.016287999227643013
15991,_classifer_fc3,Linear,,,0.012640000320971012
15992,_feat_conv1,Conv2d,7102656.0,2920332.201034292,0.06969600170850754
15992,_feat_conv2,Conv2d,,,0.07100799679756165
15992,_classifer_fc1,Linear,,,0.02396799996495247
15992,_classifer_fc2,Linear,,,0.016224000602960587
15992,_classifer_fc3,Linear,,,0.016256000846624374
15993,_feat_conv1,Conv2d,,,0.0687360018491745
15993,_feat_conv2,Conv2d,,,0.06889600306749344
15993,_classifer_fc1,Linear,,,0.024383999407291412
15993,_classifer_fc2,Linear,,,0.016095999628305435
15993,_classifer_fc3,Linear,,,0.012640000320971012
15994,_feat_conv1,Conv2d,,,0.06943999975919724
15994,_feat_conv2,Conv2d,,,0.07779199630022049
15994,_classifer_fc1,Linear,,,0.02643200010061264
15994,_classifer_fc2,Linear,,,0.016383999958634377
15994,_classifer_fc3,Linear,,,0.01648000068962574
15995,_feat_conv1,Conv2d,,,0.06880000233650208
15995,_feat_conv2,Conv2d,7102656.0,2920332.201034292,0.06934399902820587
15995,_classifer_fc1,Linear,,,0.02457600086927414
15995,_classifer_fc2,Linear,,,0.016256000846624374
15995,_classifer_fc3,Linear,,,0.012640000320971012
